OrderDate,ShippingDate,ProductID,Zip,Units,Revenue,Currency
2010-02-15 00:00:00,2010-02-17 00:00:00,921,77065,1,524.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,921,77084,2,1049.895,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,921,78504,1,524.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,921,91364,1,524.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,922,89503,1,472.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,932,64093,1,430.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,932,65301,1,430.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,935,75068,1,488.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,935,97123,1,488.1975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,936,33064,1,498.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,936,46805,1,498.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,936,89123,1,498.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,936,97116,1,498.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,940,7026,1,671.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,940,32141,1,687.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,940,32750,1,671.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,940,32901,1,671.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,940,33418,1,687.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,940,47714,1,687.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,940,65084,1,671.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,940,72015,1,671.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,940,77345,1,687.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,940,77505,1,687.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,940,78059,1,687.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,940,97211,1,687.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,952,63379,1,262.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,952,90046,1,262.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,962,7732,1,524.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,962,29420,1,524.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,962,32778,1,509.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,962,34771,1,509.1975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,962,37122,1,524.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,962,56001,1,524.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,962,63011,1,509.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,962,72390,1,509.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,962,73069,1,524.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,962,78230,1,509.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,962,90018,1,524.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,962,90805,1,524.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,962,92025,1,524.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,962,92392,1,524.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,962,92397,1,524.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,962,94110,1,509.1975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,964,3444,1,356.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,964,29055,1,356.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,964,33139,1,356.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,964,33570,1,356.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,964,34787,1,346.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,964,37010,1,356.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,964,57226,1,356.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,964,71342,1,356.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,964,75007,1,356.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,964,77429,1,346.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,964,91103,1,356.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,964,92808,1,346.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,964,95336,1,330.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,979,33527,1,393.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,979,35645,1,409.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,979,36360,1,409.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,979,37876,1,393.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,979,70586,1,409.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,979,72903,1,409.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,979,75455,1,409.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,979,77506,1,409.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,979,91316,1,393.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,979,94115,1,409.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,981,32780,1,157.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,981,33904,1,167.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,981,34109,1,157.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,981,71459,1,167.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,981,72546,1,167.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,981,78028,1,167.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,981,78250,1,157.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,981,91775,1,157.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,981,94024,1,157.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,989,32328,1,467.1975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,989,32809,1,467.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,989,33025,1,451.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,989,33135,1,467.1975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,989,33142,1,467.1975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,989,36201,1,467.1975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,989,50265,1,451.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,989,50310,1,467.1975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,989,56001,1,467.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,989,71029,2,902.895,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,989,72756,1,451.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,989,94559,1,467.1975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,989,97304,1,467.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,990,6896,1,503.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,990,7871,1,503.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,990,34241,1,503.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,990,35901,1,524.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,990,36870,1,524.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,990,37663,1,524.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,990,39520,1,503.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,990,71037,1,472.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,990,73065,1,503.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,990,75076,1,472.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,990,76513,1,503.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,990,83642,1,530.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,990,93021,1,482.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,29671,1,278.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,29687,1,288.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,33635,1,278.1975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,992,34748,1,288.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,36027,1,288.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,36533,1,288.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,37745,1,278.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,42025,1,278.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,70501,1,278.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,71115,1,314.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,992,77095,1,288.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,85028,1,278.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,91104,1,314.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,992,91203,1,278.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,992,94131,1,314.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,992,95123,1,278.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1003,6511,1,86.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1003,29203,3,259.7175,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1003,33852,1,86.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1003,34446,1,86.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1003,40212,1,173.145,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1003,40212,1,259.71750000000003,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1003,46952,1,86.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1003,47804,1,779.1525,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1003,47804,1,779.1525,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1005,33773,1,107.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1005,34465,1,107.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1005,36870,1,107.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1005,39525,1,107.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1005,42071,1,107.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1005,70125,1,107.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1005,75068,1,107.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1005,77551,1,107.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1005,93001,1,107.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1008,85224,1,236.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1008,92630,1,236.1975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1014,21601,1,86.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1014,29069,1,86.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1014,29403,2,173.145,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1014,29611,1,86.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1014,47905,2,173.145,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1045,29418,1,207.3225,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1045,89031,1,207.3225,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1046,42544,1,99.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1046,54603,1,99.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1046,63345,1,99.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1046,73401,1,99.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1046,77871,1,99.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1046,97220,1,99.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1053,8751,1,251.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1053,20710,1,251.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1053,39040,1,251.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1053,39425,1,251.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1053,73533,1,251.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1053,75605,1,251.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1053,75956,1,251.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1053,82601,1,251.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1053,92377,1,251.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1053,97217,2,503.895,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1064,76309,1,233.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,7403,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,8721,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,8859,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,19966,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,29356,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,35045,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,36201,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,37064,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,40229,1,1186.29,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,40229,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,42327,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,42333,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,46151,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,46217,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,47918,1,1482.8625,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,50142,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,50322,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,53563,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,57231,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,59102,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,59601,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,65804,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,68154,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,70726,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,73160,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,74954,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,76302,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,77338,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,77373,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,83440,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,84003,2,593.145,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,85027,3,889.7175,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,90620,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,90815,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,92020,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,92071,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,92544,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,92581,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,92782,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,93062,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,93065,2,593.145,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,93581,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,94070,2,593.145,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,94954,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,95118,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,95476,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,95610,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,95688,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,95747,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,95826,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1065,97442,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,2777,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,7403,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,7718,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,21754,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,29154,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,32408,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,34741,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,37615,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,40229,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,40229,1,889.7175,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,42327,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,47304,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,47714,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,47918,1,889.7175,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,47918,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,50158,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,50702,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,51104,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,55330,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,64029,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,68154,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,70454,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,73173,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,76108,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,76135,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,76302,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,83687,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,84401,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,84770,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,85710,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,90501,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,91384,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,92376,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,92587,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,92782,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,93532,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,93581,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,93950,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,94062,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,95118,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,95663,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,97023,1,296.5725,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,97374,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1066,97701,1,296.5725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1073,6382,1,236.1975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1079,6473,1,262.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1079,77301,1,262.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1079,84047,1,262.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1079,89103,1,262.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1080,77301,1,262.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1080,84047,1,262.4475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1080,85023,1,262.4475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1081,21655,1,225.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1081,35044,1,225.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1081,53121,1,225.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1081,53121,1,225.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1081,71227,1,225.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1081,77056,1,225.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1081,79119,1,225.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1081,97405,1,225.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1082,8087,1,225.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1082,35044,1,225.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1082,37337,1,225.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1082,53121,1,225.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1082,63020,1,225.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1082,70809,1,225.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1092,78239,1,169.5225,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1105,32210,1,246.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1105,55316,1,246.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1105,73120,1,246.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1105,79072,1,246.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1105,88201,1,246.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1105,89041,1,246.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1105,89117,1,246.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1105,91320,1,246.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1105,92102,1,246.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1105,93535,3,740.0925,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1105,95492,1,246.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1106,32210,1,246.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1106,55316,1,246.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1106,83856,1,246.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1106,85016,1,246.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1106,85226,1,246.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1106,89801,1,246.6975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1106,91320,1,246.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1106,92345,1,246.6975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1107,91935,1,146.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1109,6074,1,209.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1109,29169,1,209.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1109,83336,1,209.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1109,87105,1,209.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1109,94070,1,209.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1109,97101,1,209.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1109,97520,1,209.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1110,7410,1,223.0725,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1110,34677,1,209.9475,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1110,46224,1,209.9475,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1111,7644,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1111,29153,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1111,32955,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1111,35146,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1111,35214,1,116.4975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1111,38230,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1111,39452,1,116.4975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1111,40336,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1111,73401,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1111,76086,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1111,92530,1,116.4975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1112,6082,1,116.4975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1112,6484,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1112,32955,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1112,34470,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1112,35146,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1112,55033,1,116.4975,USD
2010-02-15 00:00:00,2010-02-17 00:00:00,1112,59802,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1112,74955,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1112,92530,1,116.4975,GBP
2010-02-15 00:00:00,2010-02-17 00:00:00,1112,92782,1,116.4975,GBP
